Province,Month,Year,Region,Region Encode,Latitude,Longitude,Average Temperature,Max Temperature,Min Temperature,Total Precipitation,Relative Humidity,Wind Speed,Wind Direction,Surface Pressure,Solar Radiation,Soil Moisture
Quảng Nam,11,2013,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,22.52,30.46,17.23,15.59,89.86,2.71,46.1,96.72,11.23,0.75
Quảng Nam,12,2013,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,17.95,26.87,12.27,1.14,87.52,2.28,21.2,96.97,8.51,0.8
Quảng Nam,1,2014,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,17.7,27.8,12.29,1.14,86.4,2.28,44.0,97.11,11.82,0.77
Quảng Nam,2,2014,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,19.8,31.65,13.26,0.15,84.39,1.88,68.3,96.78,16.68,0.72
Quảng Nam,3,2014,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,23.5,36.41,16.66,0.12,79.69,1.88,92.4,96.73,18.9,0.65
Quảng Nam,4,2014,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.35,38.68,19.57,0.97,75.27,1.77,97.3,96.48,21.56,0.6
Quảng Nam,5,2014,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,28.2,37.38,21.49,0.69,72.72,1.48,117.3,96.27,23.57,0.56
Quảng Nam,6,2014,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,28.3,37.62,22.88,1.37,71.69,1.44,229.8,95.92,19.68,0.53
Quảng Nam,7,2014,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,27.24,36.98,22.36,3.61,78.0,1.45,229.1,95.97,20.16,0.53
Quảng Nam,8,2014,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.82,38.63,21.8,3.57,76.97,1.65,201.1,96.17,20.68,0.54
Quảng Nam,9,2014,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.63,35.73,20.69,1.99,77.57,1.59,96.7,96.24,19.62,0.54
Quảng Nam,10,2014,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,24.15,33.61,19.34,11.71,84.24,2.09,48.5,96.66,14.82,0.58
Quảng Nam,11,2014,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,23.25,30.53,18.71,4.49,87.09,2.39,56.2,96.78,13.31,0.66
Quảng Nam,12,2014,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,20.05,28.04,13.62,9.21,90.53,2.71,30.1,97.03,6.54,0.74
Quảng Nam,1,2015,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,18.4,28.53,11.63,0.87,86.32,2.25,45.4,97.08,13.25,0.74
Quảng Nam,2,2015,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,20.68,32.34,12.39,0.54,84.14,1.95,74.2,96.93,16.64,0.69
Quảng Nam,3,2015,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,23.71,35.09,16.43,2.82,79.75,1.99,99.6,96.78,19.58,0.64
Quảng Nam,4,2015,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,25.31,38.71,15.7,2.12,77.16,1.9,70.3,96.59,21.28,0.62
Quảng Nam,5,2015,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,28.29,38.91,22.59,0.69,72.87,1.43,180.2,96.26,23.3,0.58
Quảng Nam,6,2015,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,28.59,39.29,22.45,0.69,68.6,1.82,193.1,96.11,21.67,0.55
Quảng Nam,7,2015,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,27.42,38.69,21.14,1.34,72.7,1.52,236.0,96.06,17.3,0.53
Quảng Nam,8,2015,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,27.4,37.14,21.65,3.05,76.05,1.44,161.1,96.14,22.19,0.52
Quảng Nam,9,2015,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.59,36.49,20.99,7.93,79.99,1.78,73.7,96.3,20.05,0.56
Quảng Nam,10,2015,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,24.43,33.38,17.81,7.17,83.57,1.72,39.8,96.7,16.14,0.61
Quảng Nam,11,2015,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,23.94,31.37,19.51,7.84,87.12,2.39,69.4,96.81,13.9,0.67
Quảng Nam,12,2015,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,21.6,29.6,15.11,5.99,88.56,2.38,50.5,97.05,11.13,0.69
Quảng Nam,1,2016,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,21.36,31.2,11.49,3.04,88.33,1.99,50.0,96.98,11.66,0.7
Quảng Nam,2,2016,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,19.33,32.53,12.24,0.88,84.73,2.42,28.2,97.18,12.04,0.67
Quảng Nam,3,2016,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,23.08,36.9,13.76,0.46,78.41,1.9,65.6,96.78,16.66,0.63
Quảng Nam,4,2016,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,28.18,41.14,19.42,0.28,68.55,1.72,137.9,96.36,20.13,0.58
Quảng Nam,5,2016,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,28.0,39.79,21.4,2.34,74.88,1.47,116.2,96.25,20.78,0.55
Quảng Nam,6,2016,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,27.65,37.17,22.36,3.42,76.01,1.51,176.2,96.17,21.2,0.54
Quảng Nam,7,2016,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,27.06,34.79,21.06,3.27,78.29,1.44,210.0,96.14,22.62,0.55
Quảng Nam,8,2016,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.95,35.32,22.0,7.97,80.27,1.86,237.2,95.87,20.17,0.57
Quảng Nam,9,2016,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,25.89,33.27,21.45,21.94,86.09,1.54,35.2,96.15,18.35,0.71
Quảng Nam,10,2016,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,24.65,31.86,20.56,15.02,89.12,1.75,33.8,96.33,14.83,0.88
Quảng Nam,11,2016,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,23.18,28.95,17.01,15.72,91.26,2.45,45.6,96.72,11.63,0.96
Quảng Nam,12,2016,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,20.98,26.55,15.22,27.57,93.39,2.79,34.3,96.87,6.66,0.99
Quảng Nam,1,2017,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,20.52,26.94,13.71,4.67,90.68,2.34,46.1,96.92,10.8,0.97
Quảng Nam,2,2017,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,19.82,30.02,12.91,4.76,88.79,2.21,42.4,97.0,13.25,0.95
Quảng Nam,3,2017,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,22.94,32.43,14.02,1.8,84.56,1.8,93.3,96.67,19.29,0.9
Quảng Nam,4,2017,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,25.36,36.06,17.96,1.56,82.14,1.65,74.8,96.52,19.63,0.84
Quảng Nam,5,2017,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.37,34.51,20.96,5.13,84.11,1.4,103.9,96.32,19.71,0.79
Quảng Nam,6,2017,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.86,34.08,22.4,3.47,82.64,1.5,220.9,96.12,22.19,0.81
Quảng Nam,7,2017,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,25.91,31.68,22.2,12.11,86.67,1.31,237.9,96.03,17.21,0.83
Quảng Nam,8,2017,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.55,33.54,21.84,6.21,84.49,1.44,196.0,96.09,20.98,0.89
Quảng Nam,9,2017,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.41,33.79,21.79,7.29,83.29,1.54,143.9,96.26,20.15,0.91
Quảng Nam,10,2017,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,23.81,30.29,18.78,12.48,89.25,2.16,27.8,96.5,13.36,0.94
Quảng Nam,11,2017,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,22.79,30.58,18.06,31.07,93.09,2.8,35.8,96.65,9.35,0.99
Quảng Nam,12,2017,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,19.66,26.49,11.5,7.14,90.99,2.83,33.8,97.0,8.08,0.97
Quảng Nam,1,2018,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,19.93,30.15,13.78,1.97,90.55,2.15,41.6,96.78,9.23,0.95
Quảng Nam,2,2018,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,19.12,29.29,10.65,0.81,86.45,1.98,44.7,96.97,14.76,0.9
Quảng Nam,3,2018,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,22.15,31.99,15.35,1.45,84.64,1.79,73.2,96.72,17.49,0.84
Quảng Nam,4,2018,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,24.25,35.18,15.52,4.04,82.93,1.74,77.1,96.56,20.48,0.8
Quảng Nam,5,2018,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.81,36.52,21.32,1.34,80.15,1.35,132.7,96.38,23.2,0.75
Quảng Nam,6,2018,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.12,33.89,21.2,8.66,83.62,1.81,238.3,96.03,18.46,0.77
Quảng Nam,7,2018,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.2,33.29,22.25,9.36,84.33,1.8,231.9,95.79,17.5,0.81
Quảng Nam,8,2018,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,25.88,32.81,21.31,6.76,84.15,2.09,240.0,95.83,17.54,0.85
Quảng Nam,9,2018,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,25.85,34.6,20.96,7.48,84.42,1.45,70.8,96.27,19.97,0.87
Quảng Nam,10,2018,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,23.87,31.43,16.75,8.3,85.75,2.07,55.7,96.75,16.71,0.91
Quảng Nam,11,2018,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,22.79,29.31,16.24,9.99,88.49,2.26,51.2,96.81,12.95,0.9
Quảng Nam,12,2018,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,21.77,28.13,16.0,21.98,91.28,2.58,46.4,96.92,10.02,0.97
Quảng Nam,1,2019,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,19.87,25.95,15.26,6.03,90.75,2.31,49.4,97.09,11.24,0.97
Quảng Nam,2,2019,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,22.3,31.88,15.42,0.08,84.53,1.79,113.7,96.88,19.94,0.92
Quảng Nam,3,2019,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,24.16,33.93,16.1,1.07,83.04,1.57,113.6,96.63,18.75,0.84
Quảng Nam,4,2019,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.84,36.03,20.53,0.7,79.52,1.36,122.6,96.41,22.51,0.77
Quảng Nam,5,2019,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,27.34,36.51,22.74,3.59,81.61,1.31,187.1,96.22,21.71,0.72
Quảng Nam,6,2019,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,27.64,34.87,22.49,2.51,81.36,1.48,219.4,96.07,22.82,0.7
Quảng Nam,7,2019,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.8,34.61,21.61,3.98,80.81,1.79,234.1,95.99,19.94,0.67
Quảng Nam,8,2019,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.41,34.13,21.51,7.92,82.63,1.92,237.7,95.88,18.78,0.67
Quảng Nam,9,2019,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,25.23,32.91,20.57,14.19,85.09,1.79,3.7,96.32,17.66,0.81
Quảng Nam,10,2019,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,24.39,31.44,19.07,15.79,86.9,2.28,57.7,96.65,16.06,0.87
Quảng Nam,11,2019,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,21.99,28.55,16.29,13.13,89.95,2.65,44.1,96.78,11.53,0.96
Quảng Nam,12,2019,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,19.53,27.11,11.19,2.07,88.82,2.31,42.6,97.04,11.0,0.94
Quảng Nam,1,2020,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,19.89,28.79,13.34,1.16,87.87,2.06,69.2,96.97,13.6,0.89
Quảng Nam,2,2020,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,20.39,32.67,14.33,0.46,85.46,2.08,69.9,97.09,17.06,0.84
Quảng Nam,3,2020,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,24.42,34.48,18.21,0.88,82.42,1.72,111.2,96.62,20.49,0.77
Quảng Nam,4,2020,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,24.43,35.17,18.24,3.73,84.01,1.85,70.4,96.72,17.71,0.72
Quảng Nam,5,2020,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,27.54,36.93,20.87,2.2,79.08,1.39,170.5,96.27,23.17,0.69
Quảng Nam,6,2020,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,27.29,35.45,22.11,1.87,79.84,1.44,192.6,96.14,22.12,0.65
Quảng Nam,7,2020,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,27.15,35.33,22.19,2.51,79.43,1.43,174.4,96.12,23.02,0.62
Quảng Nam,8,2020,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.37,34.93,21.55,7.15,83.18,1.41,212.1,96.03,19.46,0.63
Quảng Nam,9,2020,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.29,34.11,21.6,7.99,82.94,1.54,126.1,96.22,20.91,0.65
Quảng Nam,10,2020,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,24.08,29.42,17.11,53.62,91.92,2.47,43.2,96.24,9.71,0.87
Quảng Nam,11,2020,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,22.25,28.56,18.43,21.59,91.59,3.02,31.5,96.78,10.02,0.98
Quảng Nam,12,2020,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,19.63,27.37,14.51,6.31,92.0,2.72,27.8,96.93,7.56,0.98
Quảng Nam,1,2021,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,17.74,25.85,8.85,2.31,89.68,2.28,29.6,97.0,9.23,0.95
Quảng Nam,2,2021,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,19.61,31.49,12.3,1.18,85.1,1.91,54.6,96.86,17.2,0.91
Quảng Nam,3,2021,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,23.33,35.2,17.84,1.39,84.08,1.89,85.7,96.67,19.87,0.84
Quảng Nam,4,2021,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,24.98,33.97,19.19,1.43,83.36,1.7,93.9,96.52,21.44,0.77
Quảng Nam,5,2021,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,27.14,35.53,20.5,0.83,79.74,1.6,127.9,96.26,24.16,0.7
Quảng Nam,6,2021,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,27.12,34.77,21.98,3.12,80.65,1.53,224.5,96.08,20.66,0.67
Quảng Nam,7,2021,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.61,35.63,21.33,3.87,81.32,1.98,219.6,95.99,20.91,0.64
Quảng Nam,8,2021,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.46,34.69,21.31,4.52,82.25,1.81,214.1,96.14,21.46,0.63
Quảng Nam,9,2021,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,25.25,32.15,20.57,33.33,87.81,1.79,71.5,96.24,16.39,0.75
Quảng Nam,10,2021,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,24.32,32.33,19.6,36.62,90.96,2.18,35.6,96.39,11.75,0.93
Quảng Nam,11,2021,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,22.35,30.69,17.89,16.83,91.59,2.74,36.5,96.75,9.84,0.98
Quảng Nam,12,2021,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,19.78,26.51,13.2,11.51,91.41,2.9,31.5,97.02,8.93,0.98
Quảng Nam,1,2022,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,20.68,29.24,16.41,2.9,89.52,2.04,60.8,96.87,13.06,0.96
Quảng Nam,2,2022,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,20.62,31.43,14.78,1.29,88.88,2.28,45.1,96.86,11.85,0.91
Quảng Nam,3,2022,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,23.38,32.91,15.21,4.65,84.89,1.64,76.4,96.55,18.25,0.85
Quảng Nam,4,2022,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,23.92,33.37,16.43,10.29,85.34,1.9,53.1,96.54,18.59,0.9
Quảng Nam,5,2022,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,25.32,33.05,19.26,7.8,86.44,1.54,38.6,96.22,17.96,0.89
Quảng Nam,6,2022,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.75,34.04,22.02,1.15,82.1,1.43,218.0,96.1,23.05,0.86
Quảng Nam,7,2022,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.5,33.84,21.23,5.34,83.75,1.5,172.1,96.0,20.49,0.82
Quảng Nam,8,2022,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.12,32.31,21.39,8.94,84.47,1.35,227.6,96.07,19.39,0.86
Quảng Nam,9,2022,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,25.56,32.8,21.04,12.68,86.11,1.6,56.3,96.19,17.6,0.89
Quảng Nam,10,2022,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,23.24,30.48,17.81,29.56,90.19,2.45,20.4,96.59,12.16,0.97
Quảng Nam,11,2022,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,23.12,30.25,14.75,5.34,89.59,2.02,47.7,96.62,13.47,0.96
Quảng Nam,12,2022,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,19.34,27.48,13.6,12.15,91.44,2.9,30.9,96.94,7.79,0.98
Quảng Nam,1,2023,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,18.87,29.43,11.67,6.67,90.92,2.45,24.1,96.98,8.66,0.96
Quảng Nam,2,2023,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,21.11,31.74,14.88,3.85,88.59,2.29,61.1,96.88,14.52,0.95
Quảng Nam,3,2023,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,22.21,35.01,13.29,0.4,84.15,1.88,73.3,96.79,18.29,0.9
Quảng Nam,4,2023,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.33,36.05,20.75,1.24,82.43,1.5,108.8,96.37,19.71,0.82
Quảng Nam,5,2023,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,27.16,36.88,21.2,3.62,82.01,1.46,136.1,96.26,22.06,0.78
Quảng Nam,6,2023,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,27.1,34.53,22.79,4.26,83.17,1.38,223.4,96.08,21.94,0.77
Quảng Nam,7,2023,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.99,35.61,22.66,4.49,83.62,1.39,199.5,96.06,21.69,0.75
Quảng Nam,8,2023,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.88,34.84,22.4,3.83,82.6,1.79,236.4,96.03,20.8,0.74
Quảng Nam,9,2023,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,26.21,33.78,22.22,16.22,85.54,1.34,223.9,96.17,17.9,0.8
Quảng Nam,10,2023,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,24.83,32.32,20.23,35.43,90.83,1.78,13.5,96.58,12.52,0.94
Quảng Nam,11,2023,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,22.9,29.14,15.6,19.25,90.94,2.4,42.6,96.88,10.97,0.99
Quảng Nam,12,2023,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,15.5761698,108.0527132,21.5,29.29,14.8,10.74,91.5,2.63,42.1,97.02,9.89,0.98
Quảng Ngãi,1,2011,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,14.9953739,108.691729,20.18,25.53,16.16,1.53,88.3,3.66,20.6,98.71,10.57,0.88
Quảng Ngãi,2,2011,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,14.9953739,108.691729,21.51,28.77,15.54,0.07,83.87,2.33,60.5,98.49,17.17,0.82
Quảng Ngãi,3,2011,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,14.9953739,108.691729,21.71,29.49,16.39,1.18,86.54,3.1,24.2,98.57,14.74,0.76
Quảng Ngãi,4,2011,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,14.9953739,108.691729,24.17,33.16,17.86,0.29,83.89,2.04,58.6,98.34,19.39,0.71
Quảng Ngãi,5,2011,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,14.9953739,108.691729,26.81,36.07,22.23,1.15,81.61,1.93,116.9,97.98,19.9,0.66
Quảng Ngãi,6,2011,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,14.9953739,108.691729,27.76,35.81,23.87,1.13,78.82,1.88,164.8,97.68,17.76,0.63
Quảng Ngãi,7,2011,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,14.9953739,108.691729,28.18,36.03,23.4,0.57,72.99,1.74,164.2,97.69,18.25,0.6
Quảng Ngãi,8,2011,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,14.9953739,108.691729,28.11,35.85,23.45,1.16,74.15,1.82,134.6,97.81,18.32,0.57
Quảng Ngãi,9,2011,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,14.9953739,108.691729,26.6,34.45,21.82,13.25,84.34,2.03,341.5,97.77,14.0,0.62
Quảng Ngãi,10,2011,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,0,14.9953739,108.691729,24.75,30.84,21.29,12.7,88.76,2.67,32.5,98.23,12.05,0.78
